OrdenID,MaterialID,Cantidad,PrecioUnitario,PrecioTotal
138,78,42,1.03,43.26
138,80,44,0.72,31.68
138,83,39,0.52,20.28
138,86,35,0.31,10.85
138,87,46,0.78,35.88
138,88,33,0.24,7.92
138,94,29,0.97,28.13
138,95,29,0.6,17.4
138,99,41,0.16,6.56
138,103,48,1.1,52.8
138,104,32,0.99,31.68
138,105,39,0.74,28.86
138,107,47,0.82,38.54
138,109,38,1.12,42.56
138,113,40,0.91,36.4
138,114,44,0.57,25.08
138,115,34,0.44,14.96
138,116,38,0.3,11.4
138,117,38,0.5,19.0
138,122,27,0.33,8.91
138,125,37,0.61,22.57
138,132,32,0.17,5.44
138,134,26,0.95,24.7
138,139,60,0.92,55.2
138,141,62,0.62,38.44
138,143,30,1.1,33.0
138,144,54,1.01,54.54
138,147,25,0.99,24.75
138,148,27,1.04,28.08
138,153,27,0.82,22.14
138,154,36,0.4,14.4
139,1,41,0.85,34.85
139,2,44,0.53,23.32
139,5,40,0.24,9.6
139,12,31,0.98,30.38
139,13,46,0.72,33.12
139,19,34,0.34,11.56
139,22,52,0.52,27.04
139,26,51,0.65,33.15
139,27,28,0.92,25.76
139,29,36,0.41,14.76
139,32,32,0.64,20.48
139,35,41,1.08,44.28
139,36,41,1.07,43.87
139,38,33,0.96,31.68
139,43,21,0.24,5.04
139,44,54,0.16,8.64
139,45,31,0.79,24.49
139,46,31,0.73,22.63
139,54,38,1.09,41.42
139,63,32,0.3,9.6
139,66,61,0.53,32.33
139,69,52,0.21,10.92
139,71,39,0.9,35.1
139,75,51,0.46,23.46
139,76,37,0.33,12.21
139,79,24,0.31,7.44
139,81,38,0.43,16.34
139,84,25,1.07,26.75
139,90,28,1.09,30.52
139,91,62,1.13,70.06
139,93,46,0.34,15.64
139,95,23,0.6,13.8
139,97,45,0.46,20.7
139,101,59,1.13,66.67
139,102,44,0.39,17.16
139,108,32,0.72,23.04
139,110,38,0.57,21.66
139,112,39,0.84,32.76
139,118,50,0.33,16.5
139,121,46,0.75,34.5
139,122,45,0.33,14.85
139,123,38,0.45,17.1
139,130,28,0.62,17.36
139,133,41,0.2,8.2
139,138,42,0.7,29.4
139,140,26,0.42,10.92
139,142,29,1.08,31.32
139,145,43,1.14,49.02
139,148,37,1.04,38.48
139,149,36,0.27,9.72
139,152,39,1.14,44.46
140,3,37,0.26,9.62
140,6,49,0.46,22.54
140,7,31,0.51,15.81
140,11,46,0.64,29.44
140,16,46,1.08,49.68
140,20,64,0.8,51.2
140,23,39,0.6,23.4
140,24,37,0.15,5.55
140,28,33,0.43,14.19
140,30,25,0.44,11.0
140,33,32,0.42,13.44
140,47,38,0.32,12.16
140,52,22,0.82,18.04
140,53,32,0.47,15.04
140,56,56,0.86,48.16
140,57,55,0.42,23.1
140,58,38,0.16,6.08
140,60,60,0.62,37.2
140,61,28,0.52,14.56
140,62,38,0.37,14.06
140,63,48,0.3,14.4
140,64,51,0.18,9.18
140,65,32,0.4,12.8
140,70,50,0.17,8.5
140,74,42,0.48,20.16
140,77,41,0.73,29.93
140,80,37,0.72,26.64
140,82,27,0.41,11.07
140,85,44,0.4,17.6
140,86,32,0.31,9.92
140,87,53,0.78,41.34
140,94,40,0.97,38.8
140,99,28,0.16,4.48
140,100,33,0.86,28.38
140,101,46,1.13,51.98
140,103,43,1.1,47.3
140,104,41,0.99,40.59
140,107,37,0.82,30.34
140,113,55,0.91,50.05
140,114,50,0.57,28.5
140,116,32,0.3,9.6
140,117,61,0.5,30.5
140,119,32,1.1,35.2
140,120,44,0.62,27.28
140,124,40,0.26,10.4
140,127,54,1.04,56.16
140,128,58,0.58,33.64
140,130,47,0.62,29.14
140,131,44,0.21,9.24
140,136,40,0.57,22.8
140,139,42,0.92,38.64
140,142,34,1.08,36.72
140,143,55,1.1,60.5
140,146,25,0.95,23.75
140,150,33,0.6,19.8
140,153,51,0.82,41.82
140,154,36,0.4,14.4
141,5,24,0.24,5.76
141,8,34,0.53,18.02
141,9,62,0.44,27.28
141,10,45,0.71,31.95
141,14,46,1.02,46.92
141,17,26,1.04,27.04
141,25,42,0.28,11.76
141,29,42,0.41,17.22
141,31,46,0.59,27.14
141,32,52,0.64,33.28
141,34,28,0.39,10.92
141,35,25,1.08,27.0
141,38,45,0.96,43.2
141,44,45,0.16,7.2
141,46,48,0.73,35.04
141,48,51,0.24,12.24
141,50,58,0.54,31.32
141,59,37,0.55,20.35
141,63,43,0.3,12.9
141,65,28,0.4,11.2
141,66,34,0.53,18.02
141,67,52,1.03,53.56
141,68,41,0.37,15.17
141,69,46,0.21,9.66
141,73,35,0.33,11.55
141,78,66,1.03,67.98
141,83,32,0.52,16.64
141,84,35,1.07,37.45
141,88,39,0.24,9.36
141,91,40,1.13,45.2
141,92,26,0.18,4.68
141,93,63,0.34,21.42
141,95,40,0.6,24.0
141,96,39,0.47,18.33
141,97,42,0.46,19.32
141,101,42,1.13,47.46
141,105,32,0.74,23.68
141,106,47,0.93,43.71
141,108,62,0.72,44.64
141,111,28,0.21,5.88
141,115,44,0.44,19.36
141,123,45,0.45,20.25
141,129,36,1.13,40.68
141,135,43,0.29,12.47
141,140,45,0.42,18.9
141,141,47,0.62,29.14
141,147,54,0.99,53.46
141,148,37,1.04,38.48
141,149,55,0.27,14.85
141,151,51,0.76,38.76
142,1,37,0.85,31.45
142,3,42,0.26,10.92
142,6,30,0.46,13.8
142,12,50,0.98,49.0
142,13,39,0.72,28.08
142,17,43,1.04,44.72
142,20,59,0.8,47.2
142,21,33,1.14,37.62
142,24,61,0.15,9.15
142,26,48,0.65,31.2
142,27,49,0.92,45.08
142,33,46,0.42,19.32
142,35,28,1.08,30.24
142,36,34,1.07,36.38
142,39,29,0.89,25.81
142,41,44,0.86,37.84
142,42,31,0.17,5.27
142,45,48,0.79,37.92
142,47,26,0.32,8.32
142,49,43,0.39,16.77
142,54,55,1.09,59.95
142,55,45,0.73,32.85
142,71,30,0.9,27.0
142,73,41,0.33,13.53
142,74,25,0.48,12.0
142,75,41,0.46,18.86
142,76,45,0.33,14.85
142,79,33,0.31,10.23
142,87,47,0.78,36.66
142,89,41,0.32,13.12
142,91,38,1.13,42.94
142,93,28,0.34,9.52
142,94,40,0.97,38.8
142,102,39,0.39,15.21
142,104,43,0.99,42.57
142,110,32,0.57,18.24
142,113,41,0.91,37.31
142,114,45,0.57,25.65
142,117,49,0.5,24.5
142,118,34,0.33,11.22
142,119,46,1.1,50.6
142,120,52,0.62,32.24
142,121,29,0.75,21.75
142,122,49,0.33,16.17
142,123,28,0.45,12.6
142,125,40,0.61,24.4
142,127,48,1.04,49.92
142,128,29,0.58,16.82
142,132,56,0.17,9.52
142,134,23,0.95,21.85
142,137,40,1.01,40.4
142,138,30,0.7,21.0
142,142,32,1.08,34.56
142,144,35,1.01,35.35
142,145,30,1.14,34.2
142,152,43,1.14,49.02
142,153,33,0.82,27.06
142,154,23,0.4,9.2
143,2,35,0.53,18.55
143,4,48,0.55,26.4
143,5,52,0.24,12.48
143,7,45,0.51,22.95
143,8,44,0.53,23.32
143,11,62,0.64,39.68
143,12,27,0.98,26.46
143,16,50,1.08,54.0
143,19,35,0.34,11.9
143,23,50,0.6,30.0
143,28,41,0.43,17.63
143,32,54,0.64,34.56
143,34,24,0.39,9.36
143,44,43,0.16,6.88
143,46,45,0.73,32.85
143,50,44,0.54,23.76
143,52,42,0.82,34.44
143,53,27,0.47,12.69
143,56,43,0.86,36.98
143,57,32,0.42,13.44
143,60,36,0.62,22.32
143,63,33,0.3,9.9
143,64,46,0.18,8.28
143,66,39,0.53,20.67
143,68,45,0.37,16.65
143,69,60,0.21,12.6
143,70,58,0.17,9.86
143,80,25,0.72,18.0
143,81,41,0.43,17.63
143,82,39,0.41,15.99
143,85,50,0.4,20.0
143,90,32,1.09,34.88
143,91,36,1.13,40.68
143,93,49,0.34,16.66
143,95,63,0.6,37.8
143,99,49,0.16,7.84
143,103,29,1.1,31.9
143,107,46,0.82,37.72
143,109,36,1.12,40.32
143,116,40,0.3,12.0
143,117,30,0.5,15.0
143,121,28,0.75,21.0
143,123,34,0.45,15.3
143,124,41,0.26,10.66
143,128,27,0.58,15.66
143,130,37,0.62,22.94
143,131,40,0.21,8.4
143,133,30,0.2,6.0
143,136,33,0.57,18.81
143,139,26,0.92,23.92
143,140,33,0.42,13.86
143,141,36,0.62,22.32
143,143,47,1.1,51.7
143,146,32,0.95,30.4
144,9,34,0.44,14.96
144,10,32,0.71,22.72
144,15,33,1.13,37.29
144,20,55,0.8,44.0
144,22,36,0.52,18.72
144,29,37,0.41,15.17
144,30,40,0.44,17.6
144,33,46,0.42,19.32
144,35,34,1.08,36.72
144,36,36,1.07,38.52
144,39,34,0.89,30.26
144,40,43,0.78,33.54
144,44,39,0.16,6.24
144,47,42,0.32,13.44
144,50,31,0.54,16.74
144,54,51,1.09,55.59
144,57,35,0.42,14.7
144,59,37,0.55,20.35
144,61,26,0.52,13.52
144,62,31,0.37,11.47
144,65,45,0.4,18.0
144,69,31,0.21,6.51
144,70,36,0.17,6.12
144,71,43,0.9,38.7
144,74,60,0.48,28.8
144,76,41,0.33,13.53
144,83,34,0.52,17.68
144,85,28,0.4,11.2
144,86,38,0.31,11.78
144,87,40,0.78,31.2
144,92,41,0.18,7.38
144,93,28,0.34,9.52
144,94,38,0.97,36.86
144,95,29,0.6,17.4
144,97,44,0.46,20.24
144,101,46,1.13,51.98
144,104,51,0.99,50.49
144,105,32,0.74,23.68
144,108,30,0.72,21.6
144,110,52,0.57,29.64
144,112,40,0.84,33.6
144,113,26,0.91,23.66
144,114,52,0.57,29.64
144,118,51,0.33,16.83
144,120,56,0.62,34.72
144,122,26,0.33,8.58
144,128,42,0.58,24.36
144,130,24,0.62,14.88
144,138,39,0.7,27.3
144,140,29,0.42,12.18
144,142,56,1.08,60.48
144,148,38,1.04,39.52
144,150,36,0.6,21.6
144,153,45,0.82,36.9
144,154,27,0.4,10.8
145,3,28,0.26,7.28
145,5,38,0.24,9.12
145,6,47,0.46,21.62
145,8,40,0.53,21.2
145,12,28,0.98,27.44
145,13,45,0.72,32.4
145,19,27,0.34,9.18
145,23,64,0.6,38.4
145,24,28,0.15,4.2
145,25,38,0.28,10.64
145,26,65,0.65,42.25
145,28,37,0.43,15.91
145,29,28,0.41,11.48
145,32,71,0.64,45.44
145,34,49,0.39,19.11
145,38,29,0.96,27.84
145,41,42,0.86,36.12
145,42,39,0.17,6.63
145,45,46,0.79,36.34
145,46,37,0.73,27.01
145,52,28,0.82,22.96
145,53,41,0.47,19.27
145,58,38,0.16,6.08
145,60,38,0.62,23.56
145,63,31,0.3,9.3
145,64,47,0.18,8.46
145,69,51,0.21,10.71
145,70,30,0.17,5.1
145,77,35,0.73,25.55
145,78,45,1.03,46.35
145,79,21,0.31,6.51
145,80,54,0.72,38.88
145,88,26,0.24,6.24
145,90,40,1.09,43.6
145,93,32,0.34,10.88
145,94,46,0.97,44.62
145,95,46,0.6,27.6
145,96,26,0.47,12.22
145,98,42,0.21,8.82
145,100,36,0.86,30.96
145,102,32,0.39,12.48
145,103,58,1.1,63.8
145,106,49,0.93,45.57
145,107,36,0.82,29.52
145,115,35,0.44,15.4
145,116,41,0.3,12.3
145,117,49,0.5,24.5
145,122,34,0.33,11.22
145,123,31,0.45,13.95
145,125,28,0.61,17.08
145,127,48,1.04,49.92
145,129,27,1.13,30.51
145,130,42,0.62,26.04
145,132,52,0.17,8.84
145,133,41,0.2,8.2
145,134,54,0.95,51.3
145,135,25,0.29,7.25
145,139,50,0.92,46.0
145,142,29,1.08,31.32
145,144,42,1.01,42.42
145,145,28,1.14,31.92
145,147,46,0.99,45.54
145,149,42,0.27,11.34
145,152,37,1.14,42.18
146,4,51,0.55,28.05
146,9,31,0.44,13.64
146,13,25,0.72,18.0
146,16,27,1.08,29.16
146,17,35,1.04,36.4
146,20,34,0.8,27.2
146,27,34,0.92,31.28
146,30,43,0.44,18.92
146,31,24,0.59,14.16
146,35,52,1.08,56.16
146,36,32,1.07,34.24
146,40,32,0.78,24.96
146,43,46,0.24,11.04
146,44,28,0.16,4.48
146,48,38,0.24,9.12
146,49,37,0.39,14.43
146,50,26,0.54,14.04
146,56,42,0.86,36.12
146,62,52,0.37,19.24
146,66,55,0.53,29.15
146,67,29,1.03,29.87
146,68,45,0.37,16.65
146,71,44,0.9,39.6
146,73,31,0.33,10.23
146,75,43,0.46,19.78
146,76,32,0.33,10.56
146,81,26,0.43,11.18
146,83,34,0.52,17.68
146,84,41,1.07,43.87
146,85,42,0.4,16.8
146,87,49,0.78,38.22
146,91,47,1.13,53.11
146,92,47,0.18,8.46
146,93,42,0.34,14.28
146,99,66,0.16,10.56
146,101,32,1.13,36.16
146,107,28,0.82,22.96
146,111,46,0.21,9.66
146,113,32,0.91,29.12
146,119,25,1.1,27.5
146,121,37,0.75,27.75
146,122,29,0.33,9.57
146,128,60,0.58,34.8
146,137,45,1.01,45.45
146,140,59,0.42,24.78
146,141,61,0.62,37.82
146,143,23,1.1,25.3
146,148,32,1.04,33.28
147,1,31,0.85,26.35
147,3,26,0.26,6.76
147,5,37,0.24,8.88
147,6,33,0.46,15.18
147,7,21,0.51,10.71
147,10,45,0.71,31.95
147,11,44,0.64,28.16
147,12,49,0.98,48.02
147,19,37,0.34,12.58
147,20,29,0.8,23.2
147,21,23,1.14,26.22
147,23,38,0.6,22.8
147,29,31,0.41,12.71
147,31,44,0.59,25.96
147,32,43,0.64,27.52
147,33,51,0.42,21.42
147,34,27,0.39,10.53
147,38,37,0.96,35.52
147,39,48,0.89,42.72
147,42,29,0.17,4.93
147,47,35,0.32,11.2
147,50,36,0.54,19.44
147,51,27,0.98,26.46
147,53,25,0.47,11.75
147,54,42,1.09,45.78
147,57,44,0.42,18.48
147,61,47,0.52,24.44
147,63,43,0.3,12.9
147,69,51,0.21,10.71
147,74,34,0.48,16.32
147,78,48,1.03,49.44
147,80,39,0.72,28.08
147,86,26,0.31,8.06
147,87,45,0.78,35.1
147,89,47,0.32,15.04
147,94,37,0.97,35.89
147,97,40,0.46,18.4
147,102,25,0.39,9.75
147,104,32,0.99,31.68
147,107,36,0.82,29.52
147,108,52,0.72,37.44
147,109,30,1.12,33.6
147,110,35,0.57,19.95
147,113,24,0.91,21.84
147,114,39,0.57,22.23
147,116,42,0.3,12.6
147,117,63,0.5,31.5
147,120,44,0.62,27.28
147,122,45,0.33,14.85
147,125,46,0.61,28.06
147,126,26,0.29,7.54
147,127,49,1.04,50.96
147,132,62,0.17,10.54
147,138,34,0.7,23.8
147,142,53,1.08,57.24
147,144,43,1.01,43.43
147,145,48,1.14,54.72
147,146,33,0.95,31.35
147,147,30,0.99,29.7
147,148,33,1.04,34.32
147,152,38,1.14,43.32
147,153,70,0.82,57.4
147,154,46,0.4,18.4
148,2,47,0.53,24.91
148,9,64,0.44,28.16
148,13,41,0.72,29.52
148,16,59,1.08,63.72
148,17,37,1.04,38.48
148,22,30,0.52,15.6
148,24,46,0.15,6.9
148,26,43,0.65,27.95
148,28,25,0.43,10.75
148,32,23,0.64,14.72
148,33,30,0.42,12.6
148,34,40,0.39,15.6
148,35,73,1.08,78.84
148,36,43,1.07,46.01
148,41,50,0.86,43.0
148,44,63,0.16,10.08
148,46,44,0.73,32.12
148,52,25,0.82,20.5
148,56,39,0.86,33.54
148,59,42,0.55,23.1
148,64,40,0.18,7.2
148,65,39,0.4,15.6
148,66,43,0.53,22.79
148,69,38,0.21,7.98
148,70,42,0.17,7.14
148,72,29,0.93,26.97
148,73,40,0.33,13.2
148,75,48,0.46,22.08
148,76,69,0.33,22.77
148,77,39,0.73,28.47
148,79,35,0.31,10.85
148,83,42,0.52,21.84
148,85,62,0.4,24.8
148,91,59,1.13,66.67
148,93,29,0.34,9.86
148,95,53,0.6,31.8
148,99,67,0.16,10.72
148,101,45,1.13,50.85
148,103,40,1.1,44.0
148,112,30,0.84,25.2
148,115,56,0.44,24.64
148,119,23,1.1,25.3
148,124,30,0.26,7.8
148,128,49,0.58,28.42
148,130,27,0.62,16.74
148,131,31,0.21,6.51
148,133,33,0.2,6.6
148,135,48,0.29,13.92
148,136,51,0.57,29.07
148,138,25,0.7,17.5
148,139,51,0.92,46.92
148,140,39,0.42,16.38
148,142,48,1.08,51.84
148,143,43,1.1,47.3
148,149,39,0.27,10.53
148,151,39,0.76,29.64
149,1,39,0.85,33.15
149,3,58,0.26,15.08
149,4,33,0.55,18.15
149,5,47,0.24,11.28
149,6,44,0.46,20.24
149,8,41,0.53,21.73
149,10,24,0.71,17.04
149,11,24,0.64,15.36
149,12,60,0.98,58.8
149,20,56,0.8,44.8
149,23,40,0.6,24.0
149,29,34,0.41,13.94
149,37,40,0.8,32.0
149,40,56,0.78,43.68
149,45,39,0.79,30.81
149,49,27,0.39,10.53
149,50,40,0.54,21.6
149,53,50,0.47,23.5
149,54,49,1.09,53.41
149,57,29,0.42,12.18
149,58,36,0.16,5.76
149,60,42,0.62,26.04
149,62,62,0.37,22.94
149,63,38,0.3,11.4
149,67,36,1.03,37.08
149,68,58,0.37,21.46
149,69,31,0.21,6.51
149,71,31,0.9,27.9
149,74,25,0.48,12.0
149,78,64,1.03,65.92
149,80,53,0.72,38.16
149,82,50,0.41,20.5
149,86,32,0.31,9.92
149,88,27,0.24,6.48
149,90,40,1.09,43.6
149,93,71,0.34,24.14
149,94,39,0.97,37.83
149,96,36,0.47,16.92
149,101,29,1.13,32.77
149,102,43,0.39,16.77
149,105,26,0.74,19.24
149,106,62,0.93,57.66
149,107,30,0.82,24.6
149,108,34,0.72,24.48
149,113,33,0.91,30.03
149,114,46,0.57,26.22
149,118,31,0.33,10.23
149,119,41,1.1,45.1
149,122,42,0.33,13.86
149,123,53,0.45,23.85
149,129,33,1.13,37.29
149,131,41,0.21,8.61
149,137,34,1.01,34.34
149,138,61,0.7,42.7
149,141,40,0.62,24.8
149,147,48,0.99,47.52
149,148,24,1.04,24.96
149,150,24,0.6,14.4
149,153,40,0.82,32.8
150,4,40,0.55,22.0
150,7,38,0.51,19.38
150,13,30,0.72,21.6
150,15,25,1.13,28.25
150,21,39,1.14,44.46
150,24,50,0.15,7.5
150,25,49,0.28,13.72
150,28,41,0.43,17.63
150,30,41,0.44,18.04
150,32,49,0.64,31.36
150,33,65,0.42,27.3
150,35,60,1.08,64.8
150,39,70,0.89,62.3
150,44,37,0.16,5.92
150,46,42,0.73,30.66
150,47,49,0.32,15.68
150,49,36,0.39,14.04
150,59,46,0.55,25.3
150,61,36,0.52,18.72
150,64,45,0.18,8.1
150,66,37,0.53,19.61
150,70,45,0.17,7.65
150,73,44,0.33,14.52
150,76,36,0.33,11.88
150,79,31,0.31,9.61
150,87,40,0.78,31.2
150,92,45,0.18,8.1
150,94,43,0.97,41.71
150,97,58,0.46,26.68
150,100,24,0.86,20.64
150,101,34,1.13,38.42
150,104,41,0.99,40.59
150,107,42,0.82,34.44
150,110,54,0.57,30.78
150,111,42,0.21,8.82
150,117,41,0.5,20.5
150,120,45,0.62,27.9
150,121,29,0.75,21.75
150,122,29,0.33,9.57
150,127,48,1.04,49.92
150,128,31,0.58,17.98
150,130,40,0.62,24.8
150,132,45,0.17,7.65
150,134,38,0.95,36.1
150,142,59,1.08,63.72
150,145,53,1.14,60.42
150,152,45,1.14,51.3
150,154,37,0.4,14.8
151,5,30,0.24,7.2
151,10,33,0.71,23.43
151,11,33,0.64,21.12
151,12,51,0.98,49.98
151,14,28,1.02,28.56
151,16,48,1.08,51.84
151,17,41,1.04,42.64
151,19,43,0.34,14.62
151,20,53,0.8,42.4
151,23,30,0.6,18.0
151,26,36,0.65,23.4
151,27,50,0.92,46.0
151,29,29,0.41,11.89
151,34,43,0.39,16.77
151,36,35,1.07,37.45
151,42,54,0.17,9.18
151,44,36,0.16,5.76
151,45,39,0.79,30.81
151,50,54,0.54,29.16
151,54,53,1.09,57.77
151,56,49,0.86,42.14
151,57,49,0.42,20.58
151,60,42,0.62,26.04
151,63,45,0.3,13.5
151,68,40,0.37,14.8
151,69,70,0.21,14.7
151,71,23,0.9,20.7
151,75,33,0.46,15.18
151,76,44,0.33,14.52
151,81,36,0.43,15.48
151,83,46,0.52,23.92
151,85,37,0.4,14.8
151,86,41,0.31,12.71
151,88,32,0.24,7.68
151,89,32,0.32,10.24
151,91,32,1.13,36.16
151,93,26,0.34,8.84
151,95,43,0.6,25.8
151,99,54,0.16,8.64
151,103,60,1.1,66.0
151,105,26,0.74,19.24
151,114,38,0.57,21.66
151,116,27,0.3,8.1
151,118,31,0.33,10.23
151,122,41,0.33,13.53
151,123,27,0.45,12.15
151,125,37,0.61,22.57
151,128,44,0.58,25.52
151,135,43,0.29,12.47
151,137,32,1.01,32.32
151,139,55,0.92,50.6
151,140,57,0.42,23.94
151,141,56,0.62,34.72
151,143,43,1.1,47.3
151,144,48,1.01,48.48
151,146,30,0.95,28.5
151,148,39,1.04,40.56
151,149,40,0.27,10.8
151,153,29,0.82,23.78
152,1,27,0.85,22.95
152,2,31,0.53,16.43
152,3,51,0.26,13.26
152,6,41,0.46,18.86
152,9,36,0.44,15.84
152,13,21,0.72,15.12
152,30,40,0.44,17.6
152,31,39,0.59,23.01
152,35,55,1.08,59.4
152,41,57,0.86,49.02
152,44,31,0.16,4.96
152,48,39,0.24,9.36
152,49,37,0.39,14.43
152,52,43,0.82,35.26
152,54,42,1.09,45.78
152,59,43,0.55,23.65
152,62,34,0.37,12.58
152,64,36,0.18,6.48
152,65,31,0.4,12.4
152,66,51,0.53,27.03
152,70,43,0.17,7.31
152,73,22,0.33,7.26
152,74,28,0.48,13.44
152,78,43,1.03,44.29
152,80,48,0.72,34.56
152,84,41,1.07,43.87
152,85,27,0.4,10.8
152,87,58,0.78,45.24
152,93,29,0.34,9.86
152,96,47,0.47,22.09
152,97,28,0.46,12.88
152,101,36,1.13,40.68
152,102,39,0.39,15.21
152,107,43,0.82,35.26
152,108,35,0.72,25.2
152,109,42,1.12,47.04
152,112,27,0.84,22.68
152,115,24,0.44,10.56
152,117,26,0.5,13.0
152,119,48,1.1,52.8
152,120,40,0.62,24.8
152,121,41,0.75,30.75
152,127,24,1.04,24.96
152,129,39,1.13,44.07
152,132,44,0.17,7.48
152,133,56,0.2,11.2
152,138,39,0.7,27.3
152,142,29,1.08,31.32
152,147,38,0.99,37.62
152,151,33,0.76,25.08
152,154,36,0.4,14.4
153,4,44,0.55,24.2
153,5,36,0.24,8.64
153,7,33,0.51,16.83
153,8,22,0.53,11.66
153,11,52,0.64,33.28
153,16,24,1.08,25.92
153,19,44,0.34,14.96
153,20,52,0.8,41.6
153,22,26,0.52,13.52
153,25,36,0.28,10.08
153,26,47,0.65,30.55
153,27,34,0.92,31.28
153,29,38,0.41,15.58
153,32,83,0.64,53.12
153,33,46,0.42,19.32
153,39,33,0.89,29.37
153,44,37,0.16,5.92
153,45,44,0.79,34.76
153,46,44,0.73,32.12
153,47,39,0.32,12.48
153,50,61,0.54,32.94
153,53,69,0.47,32.43
153,55,38,0.73,27.74
153,58,40,0.16,6.4
153,60,38,0.62,23.56
153,63,41,0.3,12.3
153,69,84,0.21,17.64
153,71,42,0.9,37.8
153,79,46,0.31,14.26
153,81,33,0.43,14.19
153,87,36,0.78,28.08
153,90,33,1.09,35.97
153,91,45,1.13,50.85
153,92,39,0.18,7.02
153,93,32,0.34,10.88
153,104,54,0.99,53.46
153,105,27,0.74,19.98
153,106,37,0.93,34.41
153,110,37,0.57,21.09
153,113,40,0.91,36.4
153,114,46,0.57,26.22
153,118,38,0.33,12.54
153,122,30,0.33,9.9
153,123,46,0.45,20.7
153,124,45,0.26,11.7
153,139,43,0.92,39.56
153,140,41,0.42,17.22
153,142,38,1.08,41.04
153,143,38,1.1,41.8
153,145,49,1.14,55.86
153,146,34,0.95,32.3
153,148,46,1.04,47.84
153,149,27,0.27,7.29
153,152,50,1.14,57.0
153,153,48,0.82,39.36
154,2,29,0.53,15.37
154,6,41,0.46,18.86
154,9,33,0.44,14.52
154,12,56,0.98,54.88
154,13,46,0.72,33.12
154,17,27,1.04,28.08
154,18,35,0.37,12.95
154,20,33,0.8,26.4
154,23,46,0.6,27.6
154,24,47,0.15,7.05
154,34,42,0.39,16.38
154,35,29,1.08,31.32
154,36,32,1.07,34.24
154,41,33,0.86,28.38
154,42,29,0.17,4.93
154,47,34,0.32,10.88
154,49,55,0.39,21.45
154,54,45,1.09,49.05
154,56,45,0.86,38.7
154,59,55,0.55,30.25
154,61,34,0.52,17.68
154,64,34,0.18,6.12
154,66,36,0.53,19.08
154,67,38,1.03,39.14
154,68,50,0.37,18.5
154,70,32,0.17,5.44
154,73,40,0.33,13.2
154,74,32,0.48,15.36
154,76,39,0.33,12.87
154,77,39,0.73,28.47
154,83,35,0.52,18.2
154,85,39,0.4,15.6
154,86,34,0.31,10.54
154,94,34,0.97,32.98
154,98,39,0.21,8.19
154,99,61,0.16,9.76
154,103,27,1.1,29.7
154,105,44,0.74,32.56
154,107,52,0.82,42.64
154,116,49,0.3,14.7
154,120,45,0.62,27.9
154,122,40,0.33,13.2
154,128,40,0.58,23.2
154,130,43,0.62,26.66
154,132,39,0.17,6.63
154,135,32,0.29,9.28
154,141,41,0.62,25.42
154,143,31,1.1,34.1
154,144,38,1.01,38.38
154,147,34,0.99,33.66
155,1,36,0.85,30.6
155,3,40,0.26,10.4
155,4,43,0.55,23.65
155,5,52,0.24,12.48
155,8,39,0.53,20.67
155,10,37,0.71,26.27
155,15,23,1.13,25.99
155,16,30,1.08,32.4
155,26,28,0.65,18.2
155,28,39,0.43,16.77
155,29,33,0.41,13.53
155,32,65,0.64,41.6
155,38,34,0.96,32.64
155,39,37,0.89,32.93
155,44,33,0.16,5.28
155,45,59,0.79,46.61
155,46,40,0.73,29.2
155,57,60,0.42,25.2
155,58,41,0.16,6.56
155,62,50,0.37,18.5
155,65,28,0.4,11.2
155,69,41,0.21,8.61
155,78,31,1.03,31.93
155,82,25,0.41,10.25
155,87,23,0.78,17.94
155,88,45,0.24,10.8
155,91,45,1.13,50.85
155,93,40,0.34,13.6
155,95,45,0.6,27.0
155,100,33,0.86,28.38
155,101,57,1.13,64.41
155,103,29,1.1,31.9
155,104,25,0.99,24.75
155,108,44,0.72,31.68
155,109,40,1.12,44.8
155,111,53,0.21,11.13
155,112,36,0.84,30.24
155,113,38,0.91,34.58
155,114,30,0.57,17.1
155,115,30,0.44,13.2
155,117,70,0.5,35.0
155,119,43,1.1,47.3
155,122,66,0.33,21.78
155,125,31,0.61,18.91
155,127,43,1.04,44.72
155,134,58,0.95,55.1
155,136,32,0.57,18.24
155,138,39,0.7,27.3
155,142,30,1.08,32.4
155,145,36,1.14,41.04
155,149,39,0.27,10.53
155,151,40,0.76,30.4
155,152,43,1.14,49.02
155,154,59,0.4,23.6
156,7,39,0.51,19.89
156,9,29,0.44,12.76
156,11,36,0.64,23.04
156,12,34,0.98,33.32
156,13,29,0.72,20.88
156,17,31,1.04,32.24
156,19,41,0.34,13.94
156,20,43,0.8,34.4
156,21,25,1.14,28.5
156,22,22,0.52,11.44
156,23,51,0.6,30.6
156,24,33,0.15,4.95
156,25,37,0.28,10.36
156,29,41,0.41,16.81
156,31,49,0.59,28.91
156,33,45,0.42,18.9
156,35,34,1.08,36.72
156,36,33,1.07,35.31
156,40,44,0.78,34.32
156,43,37,0.24,8.88
156,46,24,0.73,17.52
156,47,48,0.32,15.36
156,50,52,0.54,28.08
156,51,45,0.98,44.1
156,52,27,0.82,22.14
156,54,57,1.09,62.13
156,61,38,0.52,19.76
156,63,44,0.3,13.2
156,64,36,0.18,6.48
156,66,56,0.53,29.68
156,67,49,1.03,50.47
156,68,58,0.37,21.46
156,70,29,0.17,4.93
156,73,31,0.33,10.23
