ClienteID,ProductoID,CostoProducto,FechaCompra
421,12,69.9,2015-04-13
421,23,109.67,2015-04-13
427,96,93.47,2015-04-13
427,88,165.23,2015-04-13
90,15,76.93,2015-04-13
437,43,261.51,2015-04-13
404,57,97.92,2015-04-13
404,6,76.04,2015-04-13
404,38,303.93,2015-04-13
218,102,179.69,2015-04-14
218,97,130.25,2015-04-14
218,80,74.51,2015-04-14
417,57,97.92,2015-04-14
417,75,96.1,2015-04-14
377,90,175.57,2015-04-14
377,60,73.74,2015-04-14
310,46,353.86,2015-04-14
310,113,42.09,2015-04-14
310,87,152.78,2015-04-14
10,84,80.01,2015-04-15
345,45,249.86,2015-04-15
345,117,384.6,2015-04-15
431,20,120.11,2015-04-15
431,112,53.66,2015-04-15
431,122,399.09,2015-04-15
36,16,108.91,2015-04-15
36,26,232.56,2015-04-15
36,115,473.27,2015-04-15
239,80,74.51,2015-04-15
239,123,496.21,2015-04-15
313,13,79.59,2015-04-16
313,116,446.35,2015-04-16
309,65,74.05,2015-04-16
139,99,119.01,2015-04-16
139,20,120.11,2015-04-16
76,3,68.99,2015-04-16
120,51,70.99,2015-04-16
120,67,100.99,2015-04-16
120,38,303.93,2015-04-16
433,97,130.25,2015-04-17
433,80,74.51,2015-04-17
433,67,100.99,2015-04-17
291,114,344.44,2015-04-17
291,117,384.6,2015-04-17
37,113,42.09,2015-04-17
407,113,42.09,2015-04-17
407,36,249.39,2015-04-17
387,35,249.33,2015-04-18
367,103,80.95,2015-04-18
367,98,118.67,2015-04-18
367,72,95.19,2015-04-18
392,13,79.59,2015-04-18
392,8,99.72,2015-04-18
113,117,384.6,2015-04-18
409,6,76.04,2015-04-18
164,2,75.64,2015-04-18
164,120,429.52,2015-04-18
164,76,75.27,2015-04-18
76,94,102.59,2015-04-19
76,108,72.03,2015-04-19
225,15,76.93,2015-04-19
181,69,82.83,2015-04-19
181,35,249.33,2015-04-19
238,13,79.59,2015-04-19
238,38,303.93,2015-04-19
63,15,76.93,2015-04-19
63,74,91.48,2015-04-19
59,15,76.93,2015-04-20
59,26,232.56,2015-04-20
59,16,108.91,2015-04-20
184,27,229.34,2015-04-20
184,39,266.91,2015-04-20
380,24,113.65,2015-04-20
390,79,67.47,2015-04-20
390,56,122.67,2015-04-20
260,101,131.54,2015-04-20
260,122,399.09,2015-04-20
25,99,119.01,2015-04-21
169,20,120.11,2015-04-21
169,27,229.34,2015-04-21
272,97,130.25,2015-04-21
133,2,75.64,2015-04-21
133,95,108.26,2015-04-21
133,79,67.47,2015-04-21
445,123,496.21,2015-04-21
261,25,116.9,2015-04-21
282,17,101.17,2015-04-21
282,122,399.09,2015-04-21
50,91,97.71,2015-04-22
50,84,80.01,2015-04-22
160,102,179.69,2015-04-22
33,49,285.41,2015-04-22
362,117,384.6,2015-04-22
362,21,106.45,2015-04-22
58,66,126.62,2015-04-22
308,38,303.93,2015-04-22
308,28,173.85,2015-04-22
308,13,79.59,2015-04-22
131,14,77.53,2015-04-23
131,2,75.64,2015-04-23
131,97,130.25,2015-04-23
304,28,173.85,2015-04-23
164,67,100.99,2015-04-23
164,58,108.42,2015-04-23
135,35,249.33,2015-04-23
135,88,165.23,2015-04-23
135,103,80.95,2015-04-23
34,2,75.64,2015-04-24
34,21,106.45,2015-04-24
34,53,83.41,2015-04-24
212,82,62.6,2015-04-24
212,97,130.25,2015-04-24
276,100,122.49,2015-04-24
276,104,56.28,2015-04-24
276,64,103.45,2015-04-24
5,103,80.95,2015-04-24
5,69,82.83,2015-04-24
5,35,249.33,2015-04-24
450,51,70.99,2015-04-25
450,118,375.03,2015-04-25
303,110,51.48,2015-04-25
303,107,56.85,2015-04-25
303,4,54.34,2015-04-25
148,56,122.67,2015-04-25
148,52,72.59,2015-04-25
289,20,120.11,2015-04-25
289,119,349.41,2015-04-25
289,32,167.62,2015-04-25
231,34,231.72,2015-04-26
231,124,400.02,2015-04-26
417,116,446.35,2015-04-26
417,29,229.34,2015-04-26
155,5,57.49,2015-04-26
155,117,384.6,2015-04-26
132,39,266.91,2015-04-26
234,78,70.53,2015-04-26
234,115,473.27,2015-04-26
422,77,46.24,2015-04-26
306,119,349.41,2015-04-27
306,120,429.52,2015-04-27
306,37,253.9,2015-04-27
178,6,76.04,2015-04-27
178,76,75.27,2015-04-27
178,73,86.42,2015-04-27
407,56,122.67,2015-04-27
407,35,249.33,2015-04-27
407,2,75.64,2015-04-27
115,3,68.99,2015-04-28
115,74,91.48,2015-04-28
102,34,231.72,2015-04-28
312,71,76.15,2015-04-28
415,53,83.41,2015-04-28
415,97,130.25,2015-04-28
385,25,116.9,2015-04-28
385,35,249.33,2015-04-28
385,28,173.85,2015-04-28
417,5,57.49,2015-04-29
305,65,74.05,2015-04-29
305,77,46.24,2015-04-29
228,69,82.83,2015-04-29
228,54,78.9,2015-04-29
264,104,56.28,2015-04-29
264,50,86.27,2015-04-29
264,117,384.6,2015-04-29
433,40,229.27,2015-04-30
15,47,401.71,2015-04-30
15,114,344.44,2015-04-30
15,110,51.48,2015-04-30
267,58,108.42,2015-04-30
417,9,90.08,2015-04-30
417,35,249.33,2015-04-30
417,40,229.27,2015-04-30
79,123,496.21,2015-05-01
79,71,76.15,2015-05-01
374,23,109.67,2015-05-01
5,55,89.14,2015-05-01
5,112,53.66,2015-05-01
5,16,108.91,2015-05-01
127,83,68.1,2015-05-01
127,6,76.04,2015-05-01
183,25,116.9,2015-05-01
183,18,95.25,2015-05-01
405,124,400.02,2015-05-02
370,70,84.03,2015-05-02
345,86,65.41,2015-05-02
246,18,95.25,2015-05-02
246,32,167.62,2015-05-02
27,86,65.41,2015-05-02
27,124,400.02,2015-05-02
27,29,229.34,2015-05-02
356,23,109.67,2015-05-02
356,38,303.93,2015-05-02
252,94,102.59,2015-05-03
252,28,173.85,2015-05-03
89,97,130.25,2015-05-03
89,9,90.08,2015-05-03
420,82,62.6,2015-05-03
252,54,78.9,2015-05-03
355,126,406.22,2015-05-03
50,32,167.62,2015-05-03
50,77,46.24,2015-05-03
170,115,473.27,2015-05-03
170,98,118.67,2015-05-03
170,31,183.49,2015-05-03
36,76,75.27,2015-05-04
36,94,102.59,2015-05-04
36,57,97.92,2015-05-04
300,84,80.01,2015-05-04
408,19,103.07,2015-05-04
408,100,122.49,2015-05-04
284,98,118.67,2015-05-04
82,47,401.71,2015-05-04
82,41,388.13,2015-05-04
211,51,73.65,2015-05-05
79,37,253.9,2015-05-05
404,124,400.02,2015-05-05
41,96,90.61,2015-05-05
288,60,73.74,2015-05-05
288,105,60.25,2015-05-05
303,126,406.22,2015-05-05
311,96,90.61,2015-05-05
403,43,256.79,2015-05-06
403,11,93.68,2015-05-06
403,123,496.21,2015-05-06
71,2,75.64,2015-05-06
71,18,95.25,2015-05-06
71,50,87.53,2015-05-06
437,88,165.36,2015-05-06
437,76,75.27,2015-05-06
437,96,90.61,2015-05-06
318,108,70.63,2015-05-07
83,23,109.67,2015-05-07
83,121,480.35,2015-05-07
326,7,56.32,2015-05-07
326,48,386.14,2015-05-07
50,53,87.23,2015-05-07
50,40,236.96,2015-05-07
50,90,179.52,2015-05-07
340,36,246.57,2015-05-07
229,114,359.45,2015-05-08
229,120,432.47,2015-05-08
75,109,64.36,2015-05-08
75,4,54.22,2015-05-08
166,111,47.38,2015-05-08
166,14,77.53,2015-05-08
380,53,87.23,2015-05-08
104,11,93.68,2015-05-09
68,103,78.07,2015-05-09
68,96,90.61,2015-05-09
380,28,173.85,2015-05-09
380,15,76.93,2015-05-09
326,18,95.25,2015-05-09
326,85,74.59,2015-05-09
159,83,67.02,2015-05-10
54,79,67.01,2015-05-10
54,105,60.25,2015-05-10
315,26,241.08,2015-05-10
315,126,406.22,2015-05-10
214,124,400.02,2015-05-10
214,67,100.99,2015-05-10
214,123,496.21,2015-05-10
421,109,64.36,2015-05-10
421,52,72.59,2015-05-10
10,55,93.72,2015-05-11
10,38,317.32,2015-05-11
73,88,165.36,2015-05-11
255,80,74.65,2015-05-11
255,81,44.68,2015-05-11
83,45,249.86,2015-05-11
82,63,86.46,2015-05-11
82,115,463.06,2015-05-11
82,14,77.53,2015-05-11
264,108,70.63,2015-05-12
264,53,87.23,2015-05-12
444,35,253.71,2015-05-12
376,72,95.48,2015-05-12
176,15,76.93,2015-05-12
448,28,173.85,2015-05-12
448,122,399.09,2015-05-12
369,53,87.23,2015-05-12
369,27,220.2,2015-05-12
363,108,70.63,2015-05-13
75,75,99.56,2015-05-13
75,69,82.83,2015-05-13
75,108,70.63,2015-05-13
170,110,51.48,2015-05-13
170,123,496.21,2015-05-13
170,38,317.32,2015-05-13
376,83,67.02,2015-05-14
376,106,76.8,2015-05-14
168,88,165.36,2015-05-14
168,102,182.17,2015-05-14
168,124,400.02,2015-05-14
408,13,78.86,2015-05-14
58,36,246.57,2015-05-14
58,45,249.86,2015-05-14
433,114,359.45,2015-05-15
433,96,90.61,2015-05-15
433,106,76.8,2015-05-15
136,113,44.5,2015-05-15
136,36,246.57,2015-05-15
123,65,74.05,2015-05-15
123,64,100.17,2015-05-15
268,47,401.71,2015-05-16
268,14,77.53,2015-05-16
268,63,86.46,2015-05-16
329,117,384.6,2015-05-16
329,13,78.86,2015-05-16
329,40,236.96,2015-05-16
78,25,116.57,2015-05-16
78,42,364.04,2015-05-16
1,87,152.78,2015-05-17
1,36,246.57,2015-05-17
310,81,44.68,2015-05-17
310,41,388.13,2015-05-17
145,112,53.66,2015-05-17
292,61,84.93,2015-05-17
292,25,116.57,2015-05-17
292,84,84.2,2015-05-17
271,36,246.57,2015-05-17
271,116,446.35,2015-05-17
285,84,84.2,2015-05-18
285,67,100.99,2015-05-18
244,100,126.91,2015-05-18
244,63,86.46,2015-05-18
244,113,44.5,2015-05-18
336,10,86.72,2015-05-18
336,60,73.74,2015-05-18
33,121,480.35,2015-05-18
215,80,74.65,2015-05-18
215,103,78.07,2015-05-18
36,2,75.64,2015-05-19
36,57,97.92,2015-05-19
36,48,386.14,2015-05-19
372,22,93.61,2015-05-19
372,93,104.44,2015-05-19
411,38,317.32,2015-05-19
411,9,90.9,2015-05-19
411,92,105.1,2015-05-19
290,51,73.65,2015-05-20
290,72,95.48,2015-05-20
290,45,249.86,2015-05-20
296,121,480.35,2015-05-20
335,2,75.64,2015-05-20
335,105,60.25,2015-05-20
335,65,74.05,2015-05-20
204,34,220.16,2015-05-21
204,92,105.1,2015-05-21
204,31,183.49,2015-05-21
194,25,116.57,2015-05-21
194,31,183.49,2015-05-21
95,106,76.8,2015-05-21
95,45,249.86,2015-05-21
95,33,199.93,2015-05-21
41,56,122.67,2015-05-22
41,36,246.57,2015-05-22
144,90,179.52,2015-05-22
10,72,95.48,2015-05-22
10,42,364.04,2015-05-22
10,68,94.31,2015-05-22
154,96,90.61,2015-05-22
127,112,53.66,2015-05-22
127,21,106.84,2015-05-22
127,111,47.38,2015-05-22
47,40,236.96,2015-05-23
327,54,78.9,2015-05-23
327,63,86.46,2015-05-23
327,87,152.78,2015-05-23
59,53,87.23,2015-05-23
59,15,76.93,2015-05-23
59,85,74.59,2015-05-23
258,87,152.78,2015-05-23
446,21,106.84,2015-05-23
249,61,84.93,2015-05-23
249,116,446.35,2015-05-23
365,105,60.25,2015-05-24
365,111,47.38,2015-05-24
365,69,82.83,2015-05-24
10,88,165.36,2015-05-24
273,73,90.24,2015-05-24
384,15,76.93,2015-05-24
433,74,96.71,2015-05-24
433,62,70.11,2015-05-24
433,25,116.57,2015-05-24
265,86,62.8,2015-05-25
265,53,87.23,2015-05-25
265,55,93.72,2015-05-25
351,97,134.24,2015-05-25
130,114,359.45,2015-05-25
64,19,105.71,2015-05-25
64,47,401.71,2015-05-25
268,84,84.2,2015-05-25
78,52,72.59,2015-05-26
444,108,70.63,2015-05-26
444,97,134.24,2015-05-26
291,9,90.9,2015-05-26
432,66,126.62,2015-05-26
432,24,110.25,2015-05-26
162,78,69.72,2015-05-26
162,45,249.86,2015-05-26
397,91,97.71,2015-05-27
397,63,86.46,2015-05-27
307,33,199.93,2015-05-27
307,85,74.59,2015-05-27
307,107,56.85,2015-05-27
427,80,74.65,2015-05-27
427,45,249.86,2015-05-27
80,126,406.22,2015-05-28
80,96,90.61,2015-05-28
80,25,116.57,2015-05-28
275,26,241.08,2015-05-28
8,80,74.65,2015-05-28
8,104,56.28,2015-05-28
332,2,75.64,2015-05-28
332,14,77.53,2015-05-28
392,60,73.74,2015-05-29
92,52,72.59,2015-05-29
92,3,68.27,2015-05-29
92,9,90.9,2015-05-29
352,93,104.44,2015-05-29
352,11,93.68,2015-05-29
352,58,113.46,2015-05-29
416,116,446.35,2015-05-29
163,82,60.65,2015-05-29
279,119,360.83,2015-05-30
279,60,73.74,2015-05-30
333,102,182.17,2015-05-30
194,107,56.85,2015-05-30
194,109,64.36,2015-05-30
194,86,62.8,2015-05-30
79,91,97.71,2015-05-30
79,108,70.63,2015-05-30
390,51,73.65,2015-05-30
115,8,99.72,2015-05-31
115,107,56.85,2015-05-31
115,89,149.62,2015-05-31
133,91,97.71,2015-05-31
133,95,103.55,2015-05-31
133,48,386.14,2015-05-31
175,122,399.09,2015-05-31
313,56,122.67,2015-05-31
313,77,46.1,2015-05-31
87,85,74.59,2015-06-01
225,75,99.56,2015-06-01
328,55,93.72,2015-06-01
328,23,109.67,2015-06-01
136,74,96.71,2015-06-01
136,100,126.91,2015-06-01
136,103,78.07,2015-06-01
208,55,93.72,2015-06-01
208,6,74.24,2015-06-01
208,18,95.25,2015-06-01
214,32,162.99,2015-06-02
214,67,106.71,2015-06-02
214,49,312.98,2015-06-02
329,44,266.5,2015-06-02
309,7,57.95,2015-06-02
309,8,99.72,2015-06-02
380,120,412.41,2015-06-02
380,124,410.43,2015-06-02
380,62,67.15,2015-06-02
242,7,57.95,2015-06-03
242,92,103.17,2015-06-03
374,52,70.54,2015-06-03
374,74,96.71,2015-06-03
374,123,496.21,2015-06-03
429,110,51.82,2015-06-03
222,5,58.83,2015-06-03
222,6,73.77,2015-06-03
370,43,256.79,2015-06-04
168,81,44.68,2015-06-04
168,16,114.52,2015-06-04
168,23,109.67,2015-06-04
188,18,95.25,2015-06-04
276,20,124.84,2015-06-04
276,117,384.6,2015-06-04
276,24,109.64,2015-06-04
17,9,89.82,2015-06-04
182,21,112.79,2015-06-04
382,88,157.97,2015-06-05
80,36,246.57,2015-06-05
80,124,410.43,2015-06-05
80,110,51.82,2015-06-05
212,95,102.43,2015-06-05
212,83,65.22,2015-06-05
212,81,44.68,2015-06-05
432,66,126.62,2015-06-05
432,20,124.84,2015-06-05
17,100,122.5,2015-06-05
279,60,73.74,2015-06-06
279,123,496.21,2015-06-06
279,51,73.65,2015-06-06
273,27,231.36,2015-06-06
273,106,76.8,2015-06-06
50,115,463.06,2015-06-06
50,87,152.78,2015-06-06
143,112,53.66,2015-06-06
143,38,317.32,2015-06-06
41,44,266.5,2015-06-07
324,97,141.15,2015-06-07
324,122,392.22,2015-06-07
324,43,256.79,2015-06-07
249,51,73.65,2015-06-07
249,103,78.07,2015-06-07
249,28,173.66,2015-06-07
188,84,80.72,2015-06-07
188,15,76.93,2015-06-07
39,106,76.8,2015-06-07
131,28,173.66,2015-06-08
91,39,266.91,2015-06-08
149,53,88.25,2015-06-08
61,36,246.57,2015-06-08
61,115,463.06,2015-06-08
252,23,109.67,2015-06-08
252,45,261.23,2015-06-08
305,43,256.79,2015-06-08
305,57,99.57,2015-06-08
218,10,86.72,2015-06-09
218,55,97.58,2015-06-09
218,76,74.09,2015-06-09
326,27,231.36,2015-06-09
326,49,312.98,2015-06-09
326,10,86.72,2015-06-09
345,44,266.5,2015-06-09
249,38,317.32,2015-06-09
261,44,266.5,2015-06-10
197,119,345.27,2015-06-10
360,84,80.72,2015-06-10
360,96,88.55,2015-06-10
360,110,51.82,2015-06-10
430,52,70.54,2015-06-10
430,108,67.25,2015-06-10
430,28,173.66,2015-06-10
189,56,122.67,2015-06-10
189,116,446.35,2015-06-10
189,48,386.14,2015-06-10
406,23,109.67,2015-06-11
406,75,104.96,2015-06-11
139,25,116.57,2015-06-11
139,43,256.79,2015-06-11
448,109,61.51,2015-06-11
448,48,386.14,2015-06-11
429,88,157.97,2015-06-11
429,45,261.23,2015-06-11
429,16,114.52,2015-06-11
307,89,149.62,2015-06-12
307,117,384.6,2015-06-12
307,24,109.64,2015-06-12
328,26,235.32,2015-06-12
328,114,359.45,2015-06-12
328,58,113.46,2015-06-12
224,50,84.46,2015-06-12
229,10,86.72,2015-06-12
229,43,256.79,2015-06-12
189,92,103.17,2015-06-12
189,49,312.98,2015-06-12
405,74,96.71,2015-06-13
405,49,312.98,2015-06-13
405,100,122.5,2015-06-13
362,114,359.45,2015-06-13
362,48,386.14,2015-06-13
238,112,53.66,2015-06-13
238,34,227.33,2015-06-13
304,100,122.5,2015-06-13
186,107,60.02,2015-06-13
147,85,74.59,2015-06-13
78,23,109.67,2015-06-14
105,19,105.71,2015-06-14
323,25,116.57,2015-06-14
323,126,406.22,2015-06-14
323,64,100.17,2015-06-14
322,75,104.96,2015-06-14
145,74,96.71,2015-06-14
116,89,149.62,2015-06-15
116,21,112.79,2015-06-15
279,100,122.5,2015-06-15
267,20,124.84,2015-06-15
267,59,71.89,2015-06-15
267,85,74.59,2015-06-15
132,6,73.77,2015-06-15
44,108,67.25,2015-06-15
44,35,253.71,2015-06-15
44,67,106.71,2015-06-15
310,112,53.66,2015-06-16
310,107,60.02,2015-06-16
310,13,78.86,2015-06-16
443,67,106.71,2015-06-16
403,42,364.04,2015-06-16
403,93,107.11,2015-06-16
403,59,71.89,2015-06-16
232,114,359.45,2015-06-16
232,107,60.02,2015-06-16
232,65,74.05,2015-06-16
204,2,75.64,2015-06-17
204,65,74.05,2015-06-17
39,72,95.48,2015-06-17
39,108,67.25,2015-06-17
39,44,266.5,2015-06-17
5,109,61.51,2015-06-17
5,48,386.14,2015-06-17
5,85,74.59,2015-06-17
361,83,65.22,2015-06-18
42,98,116.04,2015-06-18
42,6,73.77,2015-06-18
313,62,67.15,2015-06-18
313,114,359.45,2015-06-18
314,38,317.32,2015-06-18
314,98,116.04,2015-06-18
114,89,149.62,2015-06-18
114,29,220.21,2015-06-18
358,31,183.49,2015-06-18
69,4,57.35,2015-06-19
69,74,96.71,2015-06-19
257,102,182.17,2015-06-19
257,96,88.55,2015-06-19
257,51,73.65,2015-06-19
345,9,89.82,2015-06-19
116,34,227.33,2015-06-19
116,106,76.8,2015-06-19
168,19,105.71,2015-06-20
443,35,253.71,2015-06-20
443,6,73.77,2015-06-20
277,21,112.79,2015-06-20
277,99,116.95,2015-06-20
277,41,381.91,2015-06-20
286,33,199.93,2015-06-20
286,75,104.96,2015-06-20
304,52,70.54,2015-06-21
234,12,69.9,2015-06-21
234,3,66.57,2015-06-21
234,72,95.48,2015-06-21
204,77,45.29,2015-06-21
333,64,100.17,2015-06-21
277,6,73.77,2015-06-21
277,122,392.22,2015-06-21
370,59,71.89,2015-06-22
370,101,127.57,2015-06-22
116,85,74.59,2015-06-22
413,79,69.27,2015-06-22
413,54,79.22,2015-06-22
413,117,384.6,2015-06-22
145,124,410.43,2015-06-22
380,27,231.36,2015-06-22
206,102,182.17,2015-06-22
206,77,45.29,2015-06-22
206,95,102.43,2015-06-22
249,41,381.91,2015-06-23
199,51,73.65,2015-06-23
199,117,384.6,2015-06-23
199,35,253.71,2015-06-23
128,77,45.29,2015-06-23
128,53,88.25,2015-06-23
244,77,45.29,2015-06-23
244,76,74.09,2015-06-23
377,61,84.93,2015-06-23
216,10,86.72,2015-06-23
445,108,67.25,2015-06-24
264,99,116.95,2015-06-24
418,114,359.45,2015-06-24
165,118,376.49,2015-06-24
165,3,66.57,2015-06-24
431,11,94.57,2015-06-24
431,110,51.82,2015-06-24
425,103,78.07,2015-06-24
425,6,73.77,2015-06-24
444,28,173.66,2015-06-25
433,11,94.57,2015-06-25
433,113,44.5,2015-06-25
7,72,95.48,2015-06-25
7,7,57.95,2015-06-25
7,103,78.07,2015-06-25
53,51,73.65,2015-06-25
53,92,103.17,2015-06-25
53,69,79.37,2015-06-25
109,3,66.57,2015-06-26
265,19,105.71,2015-06-26
265,33,199.93,2015-06-26
265,117,384.6,2015-06-26
225,78,69.72,2015-06-26
323,79,69.27,2015-06-26
323,69,79.37,2015-06-26
323,94,100.1,2015-06-26
304,32,162.99,2015-06-27
174,90,179.52,2015-06-27
174,96,88.55,2015-06-27
174,40,234.4,2015-06-27
238,4,57.35,2015-06-27
439,84,80.72,2015-06-27
439,2,75.64,2015-06-27
439,118,376.49,2015-06-27
403,14,77.53,2015-06-27
411,69,79.37,2015-06-28
411,115,463.06,2015-06-28
244,122,392.22,2015-06-28
411,57,99.57,2015-06-28
42,112,53.66,2015-06-28
42,6,73.77,2015-06-28
42,74,96.71,2015-06-28
186,79,69.27,2015-06-28
186,33,199.93,2015-06-28
125,99,116.95,2015-06-29
125,79,69.27,2015-06-29
125,20,124.84,2015-06-29
167,18,95.25,2015-06-29
167,117,384.6,2015-06-29
34,114,359.45,2015-06-29
34,76,74.09,2015-06-29
34,31,183.49,2015-06-29
406,93,107.11,2015-06-29
406,39,266.91,2015-06-29
216,40,234.4,2015-06-30
216,105,60.25,2015-06-30
216,110,51.82,2015-06-30
262,32,162.99,2015-06-30
262,116,446.35,2015-06-30
67,88,157.97,2015-06-30
67,44,266.5,2015-06-30
67,81,44.68,2015-06-30
162,48,386.14,2015-07-01
162,108,67.25,2015-07-01
162,39,266.91,2015-07-01
403,99,116.95,2015-07-01
96,86,62.8,2015-07-01
96,21,112.79,2015-07-01
319,76,74.09,2015-07-01
319,89,149.62,2015-07-01
319,113,44.5,2015-07-01
297,72,95.48,2015-07-02
336,84,80.72,2015-07-02
336,7,57.95,2015-07-02
336,16,114.52,2015-07-02
1,38,317.32,2015-07-02
186,125,415.15,2015-07-02
185,70,80.48,2015-07-02
185,67,106.71,2015-07-02
155,3,66.57,2015-07-03
155,46,367.68,2015-07-03
155,13,78.86,2015-07-03
15,94,100.1,2015-07-03
288,35,253.71,2015-07-03
288,13,78.86,2015-07-03
288,7,57.95,2015-07-03
250,85,74.59,2015-07-03
250,42,364.04,2015-07-03
250,76,74.09,2015-07-03
387,116,446.35,2015-07-04
387,38,317.32,2015-07-04
387,12,69.9,2015-07-04
118,29,220.21,2015-07-04
73,96,88.55,2015-07-04
73,47,401.71,2015-07-04
140,38,317.32,2015-07-04
140,8,99.72,2015-07-04
237,72,95.48,2015-07-04
237,65,74.05,2015-07-04
145,11,94.57,2015-07-05
145,64,100.17,2015-07-05
438,101,127.57,2015-07-05
272,101,127.57,2015-07-05
272,103,78.07,2015-07-05
59,24,109.64,2015-07-05
59,30,176.12,2015-07-05
204,63,86.46,2015-07-06
204,85,74.59,2015-07-06
405,101,127.57,2015-07-06
350,96,88.55,2015-07-06
350,75,104.96,2015-07-06
350,58,113.46,2015-07-06
31,68,89.93,2015-07-06
31,120,412.41,2015-07-06
31,103,78.07,2015-07-06
101,110,51.82,2015-07-07
90,53,88.25,2015-07-07
90,52,71.96,2015-07-07
34,87,147.16,2015-07-07
34,65,71.81,2015-07-07
34,110,51.82,2015-07-07
130,101,131.71,2015-07-07
262,13,78.86,2015-07-07
262,122,384.63,2015-07-07
127,99,112.3,2015-07-08
428,54,79.22,2015-07-08
428,87,147.16,2015-07-08
428,62,67.15,2015-07-08
167,90,172.17,2015-07-08
167,99,112.3,2015-07-08
449,55,100.52,2015-07-08
449,84,80.72,2015-07-08
449,81,44.68,2015-07-08
441,92,105.4,2015-07-08
397,14,81.46,2015-07-09
397,124,410.43,2015-07-09
7,22,93.35,2015-07-09
7,11,94.57,2015-07-09
7,107,57.98,2015-07-09
161,94,100.57,2015-07-09
9,113,45.48,2015-07-09
9,21,112.79,2015-07-09
9,124,410.43,2015-07-09
243,37,255.17,2015-07-10
243,116,446.35,2015-07-10
384,89,149.62,2015-07-10
384,57,104.18,2015-07-10
243,103,78.35,2015-07-10
243,122,384.63,2015-07-10
243,102,192.18,2015-07-10
219,61,84.93,2015-07-10
219,36,237.49,2015-07-10
219,7,60.99,2015-07-10
37,101,131.71,2015-07-11
37,10,86.72,2015-07-11
37,38,325.28,2015-07-11
350,84,80.72,2015-07-11
74,64,106.17,2015-07-11
39,95,101.65,2015-07-11
39,109,61.51,2015-07-11
51,122,384.63,2015-07-12
51,110,51.82,2015-07-12
128,40,228.66,2015-07-12
397,114,359.45,2015-07-12
70,24,104.34,2015-07-12
363,42,378.92,2015-07-12
363,21,112.79,2015-07-12
288,103,78.35,2015-07-12
78,89,149.62,2015-07-12
78,29,213.61,2015-07-12
78,40,228.66,2015-07-12
134,97,141.15,2015-07-13
134,53,88.25,2015-07-13
134,110,51.82,2015-07-13
144,10,86.72,2015-07-13
158,108,67.25,2015-07-13
158,100,116.53,2015-07-13
349,18,93.78,2015-07-13
349,113,45.48,2015-07-13
349,55,100.52,2015-07-13
113,61,84.93,2015-07-13
375,41,367.58,2015-07-14
375,121,492.74,2015-07-14
94,82,56.78,2015-07-14
94,41,367.58,2015-07-14
111,124,410.43,2015-07-14
111,79,69.27,2015-07-14
111,42,378.92,2015-07-14
53,70,84.63,2015-07-14
